# Disease ID,Gene ID,edge_weight
C0279626,1387,1
C0279626,1476,1
C0279626,1548,1
C0279626,1890,1
C0279626,1956,1
C0279626,2033,1
C0279626,217,1
C0279626,2195,1
C0279626,2196,1
C0279626,2280,1
C0279626,25800,1
C0279626,25816,1
C0279626,2665,1
C0279626,2739,1
C0279626,2810,1
C0279626,2952,1
C0279626,301,1
C0279626,3091,1
C0279626,3146,1
C0279626,3309,1
C0279626,340061,1
C0279626,378938,1
C0279626,3860,1
C0279626,3861,1
C0279626,3872,1
C0279626,3880,1
C0279626,4017,1
C0279626,406999,1
C0279626,4085,1
C0279626,4255,1
C0279626,4780,1
C0279626,482,1
C0279626,4851,1
C0279626,4853,1
C0279626,4854,1
C0279626,494335,1
C0279626,5052,1
C0279626,51196,1
C0279626,5144,1
C0279626,51741,1
C0279626,5216,1
C0279626,55294,1
C0279626,567,1
C0279626,5720,1
C0279626,5721,1
C0279626,5743,1
C0279626,58508,1
C0279626,5925,1
C0279626,595,1
C0279626,6317,1
C0279626,645,1
C0279626,6648,1
C0279626,6657,1
C0279626,6876,1
C0279626,701,1
C0279626,7157,1
C0279626,7167,1
C0279626,7168,1
C0279626,7169,1
C0279626,7403,1
C0279626,7494,1
C0279626,7515,1
C0279626,759,1
C0279626,760,1
C0279626,79633,1
C0279626,8085,1
C0279626,811,1
C0279626,829,1
C0279626,8342,1
C0279626,84817,1
C0279626,84962,1
C0279626,861,1
C0279626,9446,1
C0004364,1314,1
C0004364,1409,1
C0004364,1415,1
C0004364,2091,1
C0004364,2157,1
C0004364,2213,1
C0004364,23411,1
C0004364,26191,1
C0004364,2833,1
C0004364,3156,1
C0004364,3240,1
C0004364,3263,1
C0004364,3313,1
C0004364,3458,1
C0004364,355,1
C0004364,3565,1
C0004364,3569,1
C0004364,3605,1
C0004364,5175,1
C0004364,5196,1
C0004364,54414,1
C0004364,567,1
C0004364,57379,1
C0004364,5913,1
C0004364,5949,1
C0004364,6648,1
C0004364,6774,1
C0004364,7132,1
C0004364,716,1
C0004364,721,1
C0004364,7293,1
C0004364,940,1
C0004364,959,1
C0011991,1440,1
C0011991,2984,1
C0011991,3440,1
C0011991,3552,1
C0011991,3557,1
C0011991,4057,1
C0011991,4645,1
C0011991,5697,1
C0011991,6550,1
C0011991,929,1
C0151744,1000,1
C0151744,10059,1
C0151744,10462,1
C0151744,1052,1
C0151744,10611,1
C0151744,1075,1
C0151744,10928,1
C0151744,10959,1
C0151744,10965,1
C0151744,1153,1
C0151744,117579,1
C0151744,1326,1
C0151744,1329,1
C0151744,1375,1
C0151744,1398,1
C0151744,1401,1
C0151744,1432,1
C0151744,153,1
C0151744,154,1
C0151744,1634,1
C0151744,166,1
C0151744,1737,1
C0151744,183,1
C0151744,1843,1
C0151744,1848,1
C0151744,1906,1
C0151744,1959,1
C0151744,2006,1
C0151744,201475,1
C0151744,2029,1
C0151744,203,1
C0151744,2150,1
C0151744,2152,1
C0151744,2171,1
C0151744,2246,1
C0151744,2247,1
C0151744,226,1
C0151744,22919,1
C0151744,23491,1
C0151744,2628,1
C0151744,2634,1
C0151744,2643,1
C0151744,2690,1
C0151744,27020,1
C0151744,2710,1
C0151744,2729,1
C0151744,2768,1
C0151744,28984,1
C0151744,2920,1
C0151744,2938,1
C0151744,2946,1
C0151744,2950,1
C0151744,2992,1
C0151744,3030,1
C0151744,3082,1
C0151744,3097,1
C0151744,3098,1
C0151744,3099,1
C0151744,3146,1
C0151744,3158,1
C0151744,3162,1
C0151744,3164,1
C0151744,3303,1
C0151744,3306,1
C0151744,3313,1
C0151744,334,1
C0151744,3383,1
C0151744,3397,1
C0151744,3399,1
C0151744,3459,1
C0151744,3479,1
C0151744,3486,1
C0151744,3552,1
C0151744,3553,1
C0151744,3569,1
C0151744,3572,1
C0151744,3627,1
C0151744,3659,1
C0151744,3717,1
C0151744,3726,1
C0151744,374,1
C0151744,3764,1
C0151744,3791,1
C0151744,389,1
C0151744,406,1
C0151744,4223,1
C0151744,4254,1
C0151744,4329,1
C0151744,4478,1
C0151744,4599,1
C0151744,4691,1
C0151744,4734,1
C0151744,476,1
C0151744,4792,1
C0151744,4846,1
C0151744,4878,1
C0151744,5034,1
C0151744,5037,1
C0151744,5142,1
C0151744,5160,1
C0151744,5166,1
C0151744,5209,1
C0151744,5213,1
C0151744,5236,1
C0151744,5320,1
C0151744,5443,1
C0151744,5471,1
C0151744,54738,1
C0151744,5495,1
C0151744,5515,1
C0151744,5534,1
C0151744,5581,1
C0151744,5693,1
C0151744,5786,1
C0151744,5834,1
C0151744,5868,1
C0151744,595,1
C0151744,60,1
C0151744,60674,1
C0151744,6139,1
C0151744,6252,1
C0151744,6258,1
C0151744,6262,1
C0151744,6347,1
C0151744,6348,1
C0151744,6351,1
C0151744,6376,1
C0151744,6401,1
C0151744,6403,1
C0151744,6533,1
C0151744,6546,1
C0151744,6648,1
C0151744,6678,1
C0151744,6776,1
C0151744,6817,1
C0151744,6890,1
C0151744,6935,1
C0151744,7037,1
C0151744,7091,1
C0151744,7112,1
C0151744,7124,1
C0151744,713,1
C0151744,7139,1
C0151744,7296,1
C0151744,7357,1
C0151744,7386,1
C0151744,7412,1
C0151744,7422,1
C0151744,7538,1
C0151744,7846,1
C0151744,7879,1
C0151744,79924,1
C0151744,811,1
C0151744,817,1
C0151744,81876,1
C0151744,821,1
C0151744,83939,1
C0151744,83992,1
C0151744,8553,1
C0151744,8773,1
C0151744,894,1
C0151744,9021,1
C0151744,91543,1
C0151744,9314,1
C0151744,9370,1
C0151744,9451,1
C0151744,948,1
C0151744,9518,1
C0151744,952,1
C0151744,9588,1
C0151744,9637,1
C0085580,100188321,1
C0085580,100188807,1
C0085580,100188808,1
C0085580,100188825,1
C0085580,117191,1
C0085580,118,1
C0085580,1577,1
C0085580,183,1
C0085580,185,1
C0085580,1889,1
C0085580,2784,1
C0085580,387575,1
C0085580,444980,1
C0085580,481,1
C0085580,4843,1
C0085580,4846,1
C0085580,50986,1
C0085580,51320,1
C0085580,5740,1
C0085580,6401,1
C0085580,8490,1
C0019209,1544,1
C0019209,3953,1
C0019209,4591,1
C0019209,5184,1
C0019209,5465,1
C0019209,55315,1
C0019209,8856,1
C0019209,9474,1
C0019209,9719,1
C0019209,9970,1
C0026848,10367,1
C0026848,10599,1
C0026848,1376,1
C0026848,1440,1
C0026848,1508,1
C0026848,213,1
C0026848,2170,1
C0026848,270,1
C0026848,3094,1
C0026848,3156,1
C0026848,3363,1
C0026848,3553,1
C0026848,3630,1
C0026848,383,1
C0026848,4089,1
C0026848,4128,1
C0026848,440275,1
C0026848,4549,1
C0026848,4571,1
C0026848,4572,1
C0026848,5465,1
C0026848,5837,1
C0026848,5913,1
C0026848,7040,1
C0026848,7136,1
C0026848,7273,1
C0026848,729920,1
C0026848,84466,1
C0026848,9177,1
C0019202,1356,1
C0019202,191,1
C0019202,2,1
C0019202,308,1
C0019202,348,1
C0019202,3569,1
C0019202,3576,1
C0019202,3586,1
C0019202,4015,1
C0019202,4017,1
C0019202,438,1
C0019202,4713,1
C0019202,540,1
C0019202,54949,1
C0019202,5530,1
C0019202,5532,1
C0019202,5621,1
C0019202,56899,1
C0019202,57817,1
C0019202,635,1
C0019202,6622,1
C0019202,7076,1
C0019202,7124,1
C0019202,815,1
C0015393,1055,1
C0015393,158326,1
C0015393,182,1
C0015393,285590,1
C0015393,30813,1
C0015393,317,1
C0015393,324,1
C0015393,3340,1
C0015393,55764,1
C0015393,6469,1
C0015393,657,1
C0015393,658,1
C0015393,7020,1
C0015393,7042,1
C0015393,7048,1
C0015393,729920,1
C0026846,10370,1
C0026846,114907,1
C0026846,1499,1
C0026846,207,1
C0026846,25937,1
C0026846,2688,1
C0026846,270,1
C0026846,2932,1
C0026846,3479,1
C0026846,3757,1
C0026846,6647,1
C0026846,7274,1
C0026846,84676,1
C0004782,10367,1
C0004782,1565,1
C0004782,1813,1
C0004782,1814,1
C0004782,3356,1
C0004782,5155,1
C0004782,5159,1
C0004782,5617,1
C0004782,6575,1
C0004782,80704,1
C0004782,8622,1
C0004782,9213,1
C0019163,1548,1
C0019163,2903,1
C0019163,3113,1
C0019163,3115,1
C0019163,3240,1
C0019163,3439,1
C0019163,3440,1
C0019163,3455,1
C0019163,3456,1
C0019163,3458,1
C0019163,3459,1
C0019163,3588,1
C0019163,4015,1
C0019163,4017,1
C0019163,6554,1
C0019163,7332,1
C0024115,10253,1
C0024115,10265,1
C0024115,10365,1
C0024115,114131,1
C0024115,1395,1
C0024115,1490,1
C0024115,151,1
C0024115,153572,1
C0024115,154,1
C0024115,1636,1
C0024115,2,1
C0024115,26253,1
C0024115,27125,1
C0024115,3091,1
C0024115,3170,1
C0024115,338339,1
C0024115,3480,1
C0024115,3482,1
C0024115,3596,1
C0024115,3643,1
C0024115,3815,1
C0024115,3948,1
C0024115,4317,1
C0024115,4353,1
C0024115,5125,1
C0024115,5154,1
C0024115,5156,1
C0024115,5265,1
C0024115,5591,1
C0024115,5743,1
C0024115,5744,1
C0024115,5745,1
C0024115,6337,1
C0024115,6338,1
C0024115,64220,1
C0024115,6439,1
C0024115,6648,1
C0024115,683,1
C0024115,7040,1
C0024115,7055,1
C0024115,7080,1
C0024115,7124,1
C0024115,7356,1
C0024115,7422,1
C0024115,79191,1
C0024115,79192,1
C0024115,83716,1
C0024115,9446,1
C0024115,976,1
C0024117,100529262,1
C0024117,100529264,1
C0024117,10144,1
C0024117,10411,1
C0024117,11097,1
C0024117,1136,1
C0024117,1138,1
C0024117,123688,1
C0024117,132320,1
C0024117,1543,1
C0024117,1544,1
C0024117,170679,1
C0024117,170680,1
C0024117,1740,1
C0024117,192668,1
C0024117,200373,1
C0024117,2052,1
C0024117,260431,1
C0024117,283229,1
C0024117,3066,1
C0024117,3107,1
C0024117,311,1
C0024117,3162,1
C0024117,3356,1
C0024117,338811,1
C0024117,3576,1
C0024117,3658,1
C0024117,388815,1
C0024117,4312,1
C0024117,4318,1
C0024117,4323,1
C0024117,4843,1
C0024117,4846,1
C0024117,5265,1
C0024117,57484,1
C0024117,59341,1
C0024117,6441,1
C0024117,64478,1
C0024117,6649,1
C0024117,7040,1
C0024117,7042,1
C0024117,7124,1
C0024117,7139,1
C0024117,7157,1
C0024117,7356,1
C0024117,79890,1
C0024117,80150,1
C0024117,80195,1
C0024117,925,1
C0024117,977,1
C0024117,9914,1
C0031117,100126572,1
C0031117,100170841,1
C0031117,10038,1
C0031117,10057,1
C0031117,10125,1
C0031117,10129,1
C0031117,1020,1
C0031117,1022,1
C0031117,10257,1
C0031117,1029,1
C0031117,10461,1
C0031117,10561,1
C0031117,10577,1
C0031117,10592,1
C0031117,10643,1
C0031117,1066,1
C0031117,1071,1
C0031117,10732,1
C0031117,10859,1
C0031117,10891,1
C0031117,10908,1
C0031117,11006,1
C0031117,11056,1
C0031117,1111,1
C0031117,11190,1
C0031117,113510,1
C0031117,114785,1
C0031117,114880,1
C0031117,115265,1
C0031117,1158,1
C0031117,1200,1
C0031117,1244,1
C0031117,126129,1
C0031117,1299,1
C0031117,1396,1
C0031117,142,1
C0031117,1437,1
C0031117,1440,1
C0031117,1493,1
C0031117,151126,1
C0031117,154,1
C0031117,1544,1
C0031117,157313,1
C0031117,1582,1
C0031117,1588,1
C0031117,1591,1
C0031117,159162,1
C0031117,1612,1
C0031117,1617,1
C0031117,1621,1
C0031117,1633,1
C0031117,1649,1
C0031117,169270,1
C0031117,1780,1
C0031117,1806,1
C0031117,19,1
C0031117,1906,1
C0031117,1950,1
C0031117,196,1
C0031117,201299,1
C0031117,2052,1
C0031117,2064,1
C0031117,2067,1
C0031117,2068,1
C0031117,2071,1
C0031117,2072,1
C0031117,2099,1
C0031117,216,1
C0031117,2264,1
C0031117,22943,1
C0031117,23005,1
C0031117,23150,1
C0031117,23170,1
C0031117,23178,1
C0031117,23221,1
C0031117,23242,1
C0031117,2327,1
C0031117,2328,1
C0031117,23563,1
C0031117,23683,1
C0031117,239,1
C0031117,2528,1
C0031117,2571,1
C0031117,2574,1
C0031117,2575,1
C0031117,2576,1
C0031117,2578,1
C0031117,2579,1
C0031117,25830,1
C0031117,25894,1
C0031117,26022,1
C0031117,266740,1
C0031117,2670,1
C0031117,26748,1
C0031117,2690,1
C0031117,2707,1
C0031117,27257,1
C0031117,27340,1
C0031117,2735,1
C0031117,28232,1
C0031117,2838,1
C0031117,2876,1
C0031117,2950,1
C0031117,2954,1
C0031117,2956,1
C0031117,2965,1
C0031117,2999,1
C0031117,3044,1
C0031117,3059,1
C0031117,30812,1
C0031117,3161,1
C0031117,326624,1
C0031117,3364,1
C0031117,338,1
C0031117,3383,1
C0031117,3399,1
C0031117,3439,1
C0031117,3460,1
C0031117,3479,1
C0031117,3480,1
C0031117,3500,1
C0031117,3508,1
C0031117,3557,1
C0031117,3558,1
C0031117,3562,1
C0031117,3569,1
C0031117,3606,1
C0031117,3662,1
C0031117,368,1
C0031117,3690,1
C0031117,3725,1
C0031117,3904,1
C0031117,3953,1
C0031117,4041,1
C0031117,4049,1
C0031117,4058,1
C0031117,410,1
C0031117,4101,1
C0031117,4153,1
C0031117,4193,1
C0031117,421,1
C0031117,4255,1
C0031117,4288,1
C0031117,4314,1
C0031117,4330,1
C0031117,4361,1
C0031117,4363,1
C0031117,440279,1
C0031117,440823,1
C0031117,4524,1
C0031117,4548,1
C0031117,4595,1
C0031117,4644,1
C0031117,467,1
C0031117,472,1
C0031117,4744,1
C0031117,4803,1
C0031117,4852,1
C0031117,5055,1
C0031117,50999,1
C0031117,51129,1
C0031117,51207,1
C0031117,51608,1
C0031117,51646,1
C0031117,5243,1
C0031117,5244,1
C0031117,5294,1
C0031117,5329,1
C0031117,5376,1
C0031117,53904,1
C0031117,540,1
C0031117,5423,1
C0031117,5428,1
C0031117,5445,1
C0031117,5452,1
C0031117,5467,1
C0031117,54756,1
C0031117,5478,1
C0031117,548313,1
C0031117,54842,1
C0031117,54908,1
C0031117,54935,1
C0031117,55061,1
C0031117,55075,1
C0031117,55215,1
C0031117,55220,1
C0031117,55247,1
C0031117,5530,1
C0031117,55530,1
C0031117,55644,1
C0031117,55809,1
C0031117,5581,1
C0031117,56164,1
C0031117,5689,1
C0031117,5695,1
C0031117,57054,1
C0031117,57082,1
C0031117,57135,1
C0031117,57379,1
C0031117,5740,1
C0031117,5742,1
C0031117,57535,1
C0031117,57716,1
C0031117,578,1
C0031117,5783,1
C0031117,5799,1
C0031117,581,1
C0031117,6095,1
C0031117,6240,1
C0031117,6352,1
C0031117,6401,1
C0031117,6403,1
C0031117,6442,1
C0031117,64788,1
C0031117,6492,1
C0031117,65018,1
C0031117,65059,1
C0031117,65125,1
C0031117,6555,1
C0031117,658,1
C0031117,6584,1
C0031117,66002,1
C0031117,6648,1
C0031117,6649,1
C0031117,6715,1
C0031117,6716,1
C0031117,672,1
C0031117,675,1
C0031117,6756,1
C0031117,6757,1
C0031117,6759,1
C0031117,6778,1
C0031117,6787,1
C0031117,6790,1
C0031117,6820,1
C0031117,6891,1
C0031117,6925,1
C0031117,706,1
C0031117,7099,1
C0031117,7124,1
C0031117,7173,1
C0031117,7223,1
C0031117,7227,1
C0031117,7345,1
C0031117,7350,1
C0031117,7364,1
C0031117,7380,1
C0031117,7450,1
C0031117,7481,1
C0031117,7486,1
C0031117,7504,1
C0031117,774,1
C0031117,79071,1
C0031117,7918,1
C0031117,7979,1
C0031117,8110,1
C0031117,8139,1
C0031117,81537,1
C0031117,81569,1
C0031117,83439,1
C0031117,83660,1
C0031117,842,1
C0031117,84668,1
C0031117,84898,1
C0031117,8618,1
C0031117,8647,1
C0031117,8712,1
C0031117,8714,1
C0031117,8797,1
C0031117,8829,1
C0031117,890,1
C0031117,9,1
C0031117,90381,1
C0031117,9046,1
C0031117,9103,1
C0031117,91179,1
C0031117,9154,1
C0031117,9156,1
C0031117,9258,1
C0031117,9358,1
C0031117,9376,1
C0031117,939,1
C0031117,944,1
C0031117,9452,1
C0031117,949,1
C0031117,9499,1
C0031117,960,1
C0031117,9709,1
C0031117,9757,1
C0031117,9896,1
C0031117,990,1
C0031117,9989,1
C0031117,9990,1
C0043094,10266,1
C0043094,10569,1
C0043094,11167,1
C0043094,11217,1
C0043094,114882,1
C0043094,1268,1
C0043094,140609,1
C0043094,1509,1
C0043094,1565,1
C0043094,1783,1
C0043094,1813,1
C0043094,2199,1
C0043094,2246,1
C0043094,22919,1
C0043094,23014,1
C0043094,23022,1
C0043094,23164,1
C0043094,23365,1
C0043094,23683,1
C0043094,25932,1
C0043094,26037,1
C0043094,26040,1
C0043094,2688,1
C0043094,26958,1
C0043094,2784,1
C0043094,284119,1
C0043094,285172,1
C0043094,2888,1
C0043094,2934,1
C0043094,302,1
C0043094,308,1
C0043094,323,1
C0043094,3358,1
C0043094,34,1
C0043094,3488,1
C0043094,351,1
C0043094,3929,1
C0043094,3952,1
C0043094,412,1
C0043094,4134,1
C0043094,4199,1
C0043094,4232,1
C0043094,4321,1
C0043094,4430,1
C0043094,4651,1
C0043094,4715,1
C0043094,4811,1
C0043094,4883,1
C0043094,5020,1
C0043094,51091,1
C0043094,51141,1
C0043094,51194,1
C0043094,51201,1
C0043094,51449,1
C0043094,51738,1
C0043094,5290,1
C0043094,5443,1
C0043094,5467,1
C0043094,55055,1
C0043094,55187,1
C0043094,55706,1
C0043094,5631,1
C0043094,57620,1
C0043094,586,1
C0043094,5986,1
C0043094,6158,1
C0043094,6202,1
C0043094,6234,1
C0043094,6259,1
C0043094,6678,1
C0043094,6711,1
C0043094,7124,1
C0043094,7171,1
C0043094,7431,1
C0043094,801,1
C0043094,80746,1
C0043094,84064,1
C0043094,8470,1
C0043094,857,1
C0043094,8701,1
C0043094,8826,1
C0043094,91404,1
C0043094,9215,1
C0043094,9370,1
C0043094,948,1
C0043094,9518,1
C0043094,9619,1
C0043094,9637,1
C0043094,9926,1
C0011053,182,1
C0011053,204,1
C0011053,23562,1
C0011053,2706,1
C0011053,2707,1
C0011053,375611,1
C0011053,4089,1
C0011053,4286,1
C0011053,4549,1
C0011053,494513,1
C0011053,5077,1
C0011053,5424,1
C0011053,627,1
C0011053,65217,1
C0011053,776,1
C0011053,83715,1
C0011053,84947,1
C0011053,9381,1
C0403553,10806,1
C0403553,22897,1
C0403553,26146,1
C0403553,261734,1
C0403553,27031,1
C0403553,27130,1
C0403553,4867,1
C0403553,57728,1
C0403553,80184,1
C0403553,9657,1
C1263846,100190790,1
C1263846,100190791,1
C1263846,10082,1
C1263846,10814,1
C1263846,1137,1
C1263846,1141,1
C1263846,114784,1
C1263846,121278,1
C1263846,1268,1
C1263846,1312,1
C1263846,143689,1
C1263846,158067,1
C1263846,1804,1
C1263846,1813,1
C1263846,1815,1
C1263846,1816,1
C1263846,200373,1
C1263846,201134,1
C1263846,2013,1
C1263846,2245,1
C1263846,22801,1
C1263846,23245,1
C1263846,23284,1
C1263846,28964,1
C1263846,2911,1
C1263846,2915,1
C1263846,2917,1
C1263846,2918,1
C1263846,3682,1
C1263846,388815,1
C1263846,412,1
C1263846,4122,1
C1263846,4204,1
C1263846,4336,1
C1263846,450087,1
C1263846,450088,1
C1263846,450089,1
C1263846,450090,1
C1263846,5789,1
C1263846,6531,1
C1263846,6869,1
C1263846,83706,1
C1263846,9914,1
C0039685,10370,1
C0039685,137814,1
C0039685,140628,1
C0039685,1482,1
C0039685,182,1
C0039685,2262,1
C0039685,2296,1
C0039685,2303,1
C0039685,23414,1
C0039685,2626,1
C0039685,2627,1
C0039685,2657,1
C0039685,2702,1
C0039685,6899,1
C0039685,8829,1
C0039685,8928,1
C0039685,9464,1
C0524851,1410,1
C0524851,2056,1
C0524851,23411,1
C0524851,2495,1
C0524851,2668,1
C0524851,2878,1
C0524851,2936,1
C0524851,2944,1
C0524851,2946,1
C0524851,2948,1
C0524851,2949,1
C0524851,3060,1
C0524851,3162,1
C0524851,347,1
C0524851,351,1
C0524851,3569,1
C0524851,3620,1
C0524851,4137,1
C0524851,4257,1
C0524851,4803,1
C0524851,4804,1
C0524851,5265,1
C0524851,5311,1
C0524851,5413,1
C0524851,54902,1
C0524851,5663,1
C0524851,56894,1
C0524851,6414,1
C0524851,6622,1
C0524851,6648,1
C0524851,6709,1
C0524851,7431,1
C0524851,80025,1
C0524851,8622,1
C0524851,8942,1
C0524851,9118,1
C0524851,9446,1
C0004763,1012,1
C0004763,1592,1
C0004763,23373,1
C0004763,2520,1
C0004763,3082,1
C0004763,3576,1
C0004763,4170,1
C0004763,5468,1
C0004763,56475,1
C0004763,5743,1
C0004763,5970,1
C0004763,6548,1
C0004763,6750,1
C0004763,81696,1
C0004763,8854,1
C0004763,8856,1
C0376634,100288805,1
C0376634,10082,1
C0376634,10159,1
C0376634,10238,1
C0376634,10253,1
C0376634,10265,1
C0376634,10269,1
C0376634,1055,1
C0376634,10683,1
C0376634,10743,1
C0376634,11127,1
C0376634,11285,1
C0376634,113189,1
C0376634,116442,1
C0376634,1280,1
C0376634,1301,1
C0376634,1302,1
C0376634,1404,1
C0376634,1452,1
C0376634,145258,1
C0376634,146862,1
C0376634,1499,1
C0376634,152330,1
C0376634,1745,1
C0376634,1746,1
C0376634,1749,1
C0376634,1750,1
C0376634,1788,1
C0376634,1789,1
C0376634,1827,1
C0376634,1836,1
C0376634,1889,1
C0376634,1902,1
C0376634,1906,1
C0376634,1909,1
C0376634,1956,1
C0376634,2074,1
C0376634,2077,1
C0376634,2114,1
C0376634,2138,1
C0376634,2239,1
C0376634,2245,1
C0376634,2248,1
C0376634,2253,1
C0376634,2260,1
C0376634,2263,1
C0376634,2299,1
C0376634,2303,1
C0376634,23169,1
C0376634,23314,1
C0376634,2332,1
C0376634,2348,1
C0376634,2562,1
C0376634,25836,1
C0376634,26040,1
C0376634,26229,1
C0376634,2624,1
C0376634,27164,1
C0376634,2776,1
C0376634,2812,1
C0376634,282808,1
C0376634,284058,1
C0376634,285590,1
C0376634,286077,1
C0376634,29927,1
C0376634,30062,1
C0376634,301,1
C0376634,30813,1
C0376634,3166,1
C0376634,317,1
C0376634,3198,1
C0376634,3200,1
C0376634,3211,1
C0376634,3339,1
C0376634,3340,1
C0376634,3664,1
C0376634,3714,1
C0376634,3954,1
C0376634,4000,1
C0376634,4036,1
C0376634,4054,1
C0376634,4087,1
C0376634,4088,1
C0376634,4089,1
C0376634,4204,1
C0376634,4313,1
C0376634,4322,1
C0376634,4335,1
C0376634,4487,1
C0376634,4488,1
C0376634,4591,1
C0376634,4851,1
C0376634,5077,1
C0376634,5080,1
C0376634,5156,1
C0376634,5251,1
C0376634,5308,1
C0376634,54499,1
C0376634,546,1
C0376634,54796,1
C0376634,56172,1
C0376634,5648,1
C0376634,57167,1
C0376634,5727,1
C0376634,5728,1
C0376634,5887,1
C0376634,60,1
C0376634,60529,1
C0376634,6259,1
C0376634,64220,1
C0376634,6493,1
C0376634,6495,1
C0376634,6497,1
C0376634,657,1
C0376634,658,1
C0376634,6662,1
C0376634,6730,1
C0376634,6834,1
C0376634,6899,1
C0376634,6905,1
C0376634,6913,1
C0376634,6925,1
C0376634,6949,1
C0376634,7020,1
C0376634,7021,1
C0376634,7042,1
C0376634,7048,1
C0376634,7068,1
C0376634,71,1
C0376634,7227,1
C0376634,7337,1
C0376634,7353,1
C0376634,7547,1
C0376634,78989,1
C0376634,80146,1
C0376634,80714,1
C0376634,8092,1
C0376634,8322,1
C0376634,85416,1
C0376634,8575,1
C0376634,860,1
C0376634,8626,1
C0376634,8720,1
C0376634,8772,1
C0376634,9270,1
C0376634,9378,1
